,temperature,density,pressure
0,10.869617671437734,1.023330144420367,99.82903904987586
1,10.825136116808295,1.023330144420367,64.120120734603
2,10.823162167730441,1.023330144420367,53.14381087584882
3,10.872190901524663,1.023330144420367,95.52950562519484
4,10.569259509209992,1.023330144420367,95.59940211530117
5,10.623737901710964,1.023330144420367,89.51320820841806
6,10.83168040788935,1.023330144420367,64.96858465248813
7,10.813321167242826,1.023330144420367,98.26291619978328
8,10.774422810677072,1.023330144420367,95.76885081331314
